港澳台,#genre#
黄凯芹-雨中的恋人们,http://vodcdn.video.taobao.com/oss/ali-video/75a2bc3f02719748be65b567afb8e0de/video.m3u8
黄品源+任贤齐-浪花一朵朵,http://em.21dtv.com/songs/60026219.mkv
黄琦珊-一样的月光,http://em.21dtv.com/songs/60053818.mkv
黄小琥-没那么简单,http://em.21dtv.com/songs/60028730.mkv
黄小琥-突然的自我,http://em.21dtv.com/songs/60042926.mkv
黄晓明-你在我心上,http://em.21dtv.com/songs/60032476.mkv
黄耀明+容祖儿-你还爱我吗,http://em.21dtv.com/songs/60031732.mkv
黄宗泽-全角度爱你,http://em.21dtv.com/songs/60035881.mkv
回心转意,https://vdse.bdstatic.com//f4a453f98f388a94c634cf342ffd9e6c.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-09-24T15%3A27%3A47Z%2F-1%2Fhost%2F3ed5de050250a47eaacdea19f052b6698c3d5f577b735cd6dddb12261fdb5f05
火柴天堂,https://vd2.bdstatic.com/mda-jduxuib0kwbm9x8w/hd/mda-jduxuib0kwbm9x8w.mp4?auth_key=1664422269-0-0-38f6ba2c1e9ad113b39da95e5d669a5e&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=0069330298&vid=11268598894582621643&abtest=all
火红的萨日朗,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgnaLV4gUop5aBpQY.mp4
火火的爱,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgzsXE4gUorZf38wc.mp4
火辣辣的情歌,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgsaTA4gUohOr5ngc.mp4
霍尊-美丽的神话,http://em.21dtv.com/songs/60111516.mkv
寂寞在唱歌,https://vd3.bdstatic.com//mda-kmrbriis0rxswbh7/mda-kmrbriis0rxswbh7.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2023-01-01T17%3A36%3A06Z%2F-1%2Fhost%2F48935b1d73278da9f5adf5671aba331d86ccb3c97871069f78c55a386755488a&pd=19&vt=1
家常饭菜,http://em.21dtv.com/songs/60100030.mkv
甲子蕙+林美-情比姐妹深,http://em.21dtv.com/songs/60034926.mkv
江映蓉-如果没有你,http://em.21dtv.com/songs/60036822.mkv
姜育恒-梅兰梅兰我爱你,http://em.21dtv.com/songs/60028995.mkv
讲真的,https://vdse.bdstatic.com//9145a29aecbbf594c5b21ab1e6b14d20.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2020-01-31T15%3A46%3A15Z%2F-1%2Fhost
姐姐妹妹站起来,http://em.21dtv.com/songs/60139261.mkv
金志文-没那么简单,http://em.21dtv.com/songs/60070909.mkv
九九+苏梦玫-青苹果乐园,http://em.21dtv.com/songs/60081540.mkv
玖月奇迹-康定情歌,http://em.21dtv.com/songs/60083215.mkv
就算没有如果张杰,https://vdse.bdstatic.com//b362a1c2ecbc60b18d3dc06cdc97f142.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2020-01-31T15%3A58%3A51Z%2F-
可可托海的牧羊人,https://vd4.bdstatic.com/mda-kki9726f7u4b4r9d/hd/mda-kki9726f7u4b4r9d.mp4?playlist=%5B%22hd%22%5D&auth_key=1610981863-0-0-947599e9ecb8e96cceddf0833f392fc9&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=all
可可托海牧羊人,https://vd4.bdstatic.com/mda-mf9c1b0fsx2uq1pe/hd/cae_h264_nowatermark/1623314428736716110/mda-mf9c1b0fsx2uq1pe.mp4?auth_key=1664430100-0-0-721d620ae5e2d8cca658c04cb12b9e57&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=0700679767&vid=17949004530442017112&abtest=all
筷子兄弟小苹果,http://vd1.bdstatic.com/mda-hc2rwgemn6yrnvw2/mda-hc2rwgemn6yrnvw2.mp4
狂狼,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgsK2M5gUosN7C7QQ.mp4
狂流,http://em.21dtv.com/songs/60139225.mkv
兰花指,https://vd2.bdstatic.com/mda-mb8pvb8yptprys0m/hd/mda-mb8pvb8yptprys0m.mp4?auth_key=1664426516-0-0-fa253ec7099b979c3da86c5069a98498&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=0716217924&vid=12045598342503079409&abtest=all
蓝眼泪,https://vd3.bdstatic.com/mda-mhe93m9vef5gv1bf/720p/h264/1629008789548440624/mda-mhe93m9vef5gv1bf.mp4?pd=19&vt=1
老猫-都说,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAghPbQ7AUohPLwrAM.mp4
雷安娜-今宵多珍重,http://em.21dtv.com/songs/60023924.mkv
雷有辉+邓建明-曙光,http://em.21dtv.com/songs/60039780.mkv
离不开你,https://vd3.bdstatic.com/mda-kie957drtt22k4st/hd/mda-kie957drtt22k4st.mp4?pd=19&vt=1&playlist=%5B%22hd%22%5D
李干慧-故乡的月,http://em.21dtv.com/songs/60019099.mkv
李家发+伍婉琛-片片枫叶情,http://em.21dtv.com/songs/60033435.mkv
李克勤+梁荣忠-恋爱大过天,http://em.21dtv.com/songs/60026999.mkv
李克勤-缱绻星光下,http://em.21dtv.com/songs/60034340.mkv
李克勤-球迷奇遇记,http://em.21dtv.com/songs/60035810.mkv
李克勤-三千零一夜,http://em.21dtv.com/songs/60037285.mkv
李丽蕊-念亲恩,http://em.21dtv.com/songs/60083552.mkv
李丽珍-纯真,http://em.21dtv.com/songs/60013404.mkv
李利依-青青小河边,http://em.21dtv.com/songs/60064734.mkv
李炜+江映蓉-亲爱的小孩,http://em.21dtv.com/songs/60098474.mkv
李玟-你在我心上,http://em.21dtv.com/songs/60032475.mkv
李心洁-像你,http://em.21dtv.com/songs/60049391.mkv
李翊君-多情人都把灵魂给了谁,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/o1koj80kDcERprb8epC%40%40hd.m3u8
李翊君-诺言,http://vodcdn.video.taobao.com/oss/ali-video/b8096cd4762369bbcb4ceb52cc25a938/video.m3u8
李宇春-零点五英里,http://em.21dtv.com/songs/60027451.mkv
李玉刚-清明上河图,http://em.21dtv.com/songs/60034888.mkv
李治廷-奇迹等不到,http://em.21dtv.com/songs/60066224.mkv
李宗盛二,http://gg.gg/12z5yk
李宗盛-鬼迷心窍,http://em.21dtv.com/songs/60019400.mkv
李宗盛三,http://gg.gg/12z5yl
李宗盛一,http://gg.gg/12z5yi
恋人心,https://vdse.bdstatic.com//e179fea2ba171a7268188a055702229d.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2020-01-31T15%3A18%3A42Z%2F-1%2Fhost
梁朝伟-一天一天爱恋,http://vodcdn.video.taobao.com/oss/ali-video/d8c74bd184d05f8cf1cbd4bbd7307f79/video.m3u8
梁汉文-曼谷玛利亚,http://em.21dtv.com/songs/60028550.mkv
梁静茹-纯真,http://em.21dtv.com/songs/60013402.mkv
梁静茹-如果有一天,http://em.21dtv.com/songs/60036968.mkv
梁静茹-勇气,http://vodcdn.video.taobao.com/oss/ali-video/f501ffc81da040099b17fb1db30b92fe/1462937648/video.m3u8.m3u8
梁咏琪-高妹正传,http://em.21dtv.com/songs/60018211.mkv
林一峰-偏偏喜欢你,http://em.21dtv.com/songs/60033418.mkv
林一峰-情义两心坚,http://em.21dtv.com/songs/60035406.mkv
林忆莲-匆匆,http://em.21dtv.com/songs/60013474.mkv
林忆莲-存在,http://em.21dtv.com/songs/60013615.mkv
林子祥+谢安琪-俩忘烟水里,http://em.21dtv.com/songs/60076405.mkv
林子祥-每一个晚上,http://em.21dtv.com/songs/60029088.mkv
林子祥-千亿个夜晚,http://em.21dtv.com/songs/60034180.mkv
林子祥-千亿个夜晚,http://em.21dtv.com/songs/60034181.mkv
林子祥-千忆个夜晚,http://em.21dtv.com/songs/60092855.mkv
刘德华+林子祥-每一个晚上,http://em.21dtv.com/songs/60029089.mkv
刘德华-缠绵,http://em.21dtv.com/songs/60012256.mkv
刘德华二,http://gg.gg/12z5yg
刘德华-开心的马骝,http://em.21dtv.com/songs/60025029.mkv
刘德华-美丽的一天,http://em.21dtv.com/songs/60029247.mkv
刘德华-亲爱的小孩,http://em.21dtv.com/songs/60069725.mkv
刘德华-如果有一天,http://em.21dtv.com/songs/60036969.mkv
刘德华-十年,http://em.21dtv.com/songs/60038982.mkv
刘德华-世界第一等,http://em.21dtv.com/songs/60039259.mkv
刘德华-世界第一等,http://em.21dtv.com/songs/60039261.mkv
刘德华一,http://gg.gg/12z5yd
刘若英二,http://gg.gg/12z5xu
刘若英-绿岛小夜曲,http://em.21dtv.com/songs/60028155.mkv
刘若英一,http://gg.gg/12z5xs
刘心-亲爱的小孩,http://em.21dtv.com/songs/60071054.mkv
留什么给你,https://vd4.bdstatic.com/mda-ik1swckc5iftizmv/hd/mda-ik1swckc5iftizmv.mp4?auth_key=1664431198-0-0-fd43c8c86d3b2abf33bd972af19330c6&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=1798112543&vid=6634339225209523228&abtest=all
龙奔-全民社会摇,http://em.21dtv.com/songs/60129866.mkv
鹿港小镇,http://em.21dtv.com/songs/60100046.mkv
罗桦-每一个段落,http://em.21dtv.com/songs/60064519.mkv
罗敏庄+杜雯惠-让一切随风,http://em.21dtv.com/songs/60077335.mkv
罗敏庄+黄日华-两忘烟水里,http://em.21dtv.com/songs/60076435.mkv
罗时丰-故乡的月,http://em.21dtv.com/songs/60019100.mkv
罗中旭+纪敏佳-美丽的神话,http://em.21dtv.com/songs/60083378.mkv
吕方-多爱你一天,http://vodcdn.video.taobao.com/oss/ali-video/dcd97358c3e72377932aa883727320f9/video.m3u8
吕方-朋友别哭,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/qgljCDKewD8vEgOMrrt%40%40sd.m3u8
妈妈,http://em.21dtv.com/songs/60100020.mkv
迈克尔杰克逊,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgw9ma4gUo3YLDvgU.mp4
麦德罗-热情的沙漠,http://em.21dtv.com/songs/60077340.mkv
麦穗-年年有今日,http://em.21dtv.com/songs/60061473.mkv
满文军+文章-故乡的云,http://em.21dtv.com/songs/60019103.mkv
满文军-圣洁的真爱,http://em.21dtv.com/songs/60091637.mkv
芒种,https://vd3.bdstatic.com/mda-kat1tr4ka5st965k/hd/mda-kat1tr4ka5st965k.mp4?pd=20
盲童,https://vd3.bdstatic.com/mda-ijgxnujjmxz25e6k/hd/mda-ijgxnujjmxz25e6k.mp4?auth_key=1663869048-0-0-4cef8129feb0d2a28910bebde7692d10&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=1247986845&vid=6054742192860982154&abtest=all
毛阿敏-没有根的花,http://em.21dtv.com/songs/60028784.mkv
毛宁-蓝蓝的夜蓝蓝的梦,http://vodcdn.video.taobao.com/oss/ali-video/6d5a8c2e7667e3d6138246a45571d1f7/video.m3u8
毛宁-你是我的眼,http://em.21dtv.com/songs/60062759.mkv
毛宁-晚秋,http://vodcdn.video.taobao.com/oss/ali-video/95751adaad64e6ca860b18f4855cd94d/video.m3u8
没有你陪伴我真的好孤单,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgpPqtggYozbG1SQ.mp4
梅艳芳二,http://gg.gg/12z5yv
梅艳芳-今宵多珍重,http://em.21dtv.com/songs/60023925.mkv
梅艳芳-留住你今晚,http://em.21dtv.com/songs/60027592.mkv
梅艳芳-朦胧夜雨里,http://em.21dtv.com/songs/60029445.mkv
梅艳芳-梦伴,http://em.21dtv.com/songs/60029478.mkv
梅艳芳-你留我在此,http://em.21dtv.com/songs/60031903.mkv
梅艳芳一,http://gg.gg/12z5ys
美美哒,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg4cm74gUo4OSj9gU.mp4
孟婆的碗,https://vd2.bdstatic.com/mda-mipde1dv54kme6qn/hd/cae_h264/1632476709647079829/mda-mipde1dv54kme6qn.mp4?auth_key=1664421270-0-0-d6a4b63a6eee57b885e7d4da6110282b&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=2670034122&vid=7046888800994259163&abtest=all
孟庭苇-一个爱上浪漫的人,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/DpBYbctgwaRj7bEYzFn%40%40hd.m3u8
梦苇+郑世勋-美丽的神话,http://em.21dtv.com/songs/60125830.mkv
梦之旅-故乡的云,http://em.21dtv.com/songs/60075575.mkv
摩登兄弟探清水河,http://vd2.bdstatic.com/mda-jg6dffnbt92877h0/sc/mda-jg6dffnbt92877h0.mp4
莫妮卡,https://vd3.bdstatic.com/mda-kfsgnqzy6etvbbns/hd/mda-kfsgnqzy6etvbbns.mp4?auth_key=1664422014-0-0-ff8271d1705b3dc2cbaada5aac960996&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=3414266822&vid=14407120299458773954&abtest=all
莫文蔚二,http://gg.gg/12z5y0
莫文蔚-溜溜的情歌,http://em.21dtv.com/songs/60076463.mkv
莫文蔚三,http://gg.gg/12z5y2
莫文蔚一,http://gg.gg/12z5xz
莫旭秋-良夜不能留,http://em.21dtv.com/songs/60027173.mkv
莫旭秋-念亲恩,http://em.21dtv.com/songs/60064667.mkv
那英-想念,http://em.21dtv.com/songs/60049175.mkv
男人不该让女人流泪,https://vd3.bdstatic.com/mda-nfr30jmzd9f4pe9r/sc/cae_h264/1656209658035280196/mda-nfr30jmzd9f4pe9r.mp4?pd=19&vt=1
你爱我像谁,https://vd2.bdstatic.com/mda-mi33m8kigp5kkjqb/hd/cae_h264_nowatermark/1630804858236674514/mda-mi33m8kigp5kkjqb.mp4?auth_key=1664425555-0-0-2237aec19f67b156efdc31769abc6bc3&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=3355015295&vid=13608119076244421866&abtest=all
你到底有没有爱过我-蓝波,https://vd4.bdstatic.com/mda-mewf88rn3k95r373/hd/cae_h264/1622458987753179880/mda-mewf88rn3k95r373.mp4?auth_key=1664420773-0-0-d3027e8a9ea5b733dc054743727ee644&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=2173522776&vid=12925522698105985715&abtest=all
你的答案,https://vdse.bdstatic.com//70d173d2a2f3679b2875a637bdaa37ea.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-09-24T15%3A25%3A04Z%2F-1%2Fhost%2Ff0e1ee6524f0df465c69524a2bb4cb7e9c40a9fcb6f16cfa0ae32c719b44d25f
你的答案,https://vdse.bdstatic.com/363480020aaa13240bbe51121d3e2a65.mp4?authorization=bce-auth-v1%2Ffb297a5cc0fb434c971b8fa103e8dd7b%2F2017-05-11T09%3A02%3A31Z%2F-1%2F
你的酒馆对我打了烊陈雪凝,https://vd3.bdstatic.com/mda-ka59e4w0qxxsxnt0/hd/mda-ka59e4w0qxxsxnt0.mp4?pd=19&vt=1
你牛什么牛,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg3drE4gUo05Sr5AI.mp4
你若三冬,https://vdse.bdstatic.com/865b4e81a729189fcafe910104151a75.mp4?authorization=bce-auth-v1%2Ffb297a5cc0fb434c971b8fa103e8dd7b%2F2017-05-11T09%3A02%3A31Z%2F-1%2F
宁可+孙维良-康定情歌,http://em.21dtv.com/songs/60083216.mkv
女人的选择,https://vd3.bdstatic.com/mda-kdcym9s8p5ggqpv1/v1-cae/sc/mda-kdcym9s8p5ggqpv1.mp4?pd=19&vt=1
欧阳菲菲-热情的沙漠,http://em.21dtv.com/songs/60036266.mkv
藕断丝连,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg2-PE4gUogNfRyAM.mp4
潘秀琼-如果没有你),http://em.21dtv.com/songs/60036823.mkv
泡沫,http://em.21dtv.com/songs/60139164.mkv
彭佳慧-无法割舍,http://vodcdn.video.taobao.com/oss/ali-video/8be8f7d28d4f2c7ce759d431f0d3181b/video.m3u8
彭羚+容祖儿-心淡,http://em.21dtv.com/songs/60084239.mkv
骗子,https://vd3.bdstatic.com/mda-nin23j8izqqgxfwi/360p/h264/1663896564629423888/mda-nin23j8izqqgxfwi.mp4?auth_key=1664429247-0-0-4343e644dc4c993f88f51f420c139df9&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=3447711252&vid=15189379001119019801
平凡日子里的挣扎,https://vd3.bdstatic.com/mda-ni94a58kh0rkv0zh/hd/cae_h264/1662784183372973668/mda-ni94a58kh0rkv0zh.mp4?auth_key=1664429668-0-0-46d56f74276eefd6dedd98926a57184c&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=0268950673&vid=14037927251256708887&abtest=all
桥边姑娘,https://vdse.bdstatic.com/8ae4235344c61f9c05ccf3716c84e823.mp4?authorization=bce-auth-v1%2Ffb297a5cc0fb434c971b8fa103e8dd7b%2F2017-05-11T09%3A02%3A31Z%2F-1%2F
情非得已,https://vd3.bdstatic.com/mda-kkg7qukhvx0us3cg/hd/mda-kkg7qukhvx0us3cg.mp4?pd=19&vt=1&playlist=%5B%22hd%22%5D
情火,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgwfvL9QUoyKDRhQI.mp4
情人,https://vd4.bdstatic.com/mda-kd0pj64p2bi4d155/v1-cae/hd/mda-kd0pj64p2bi4d155.mp4?auth_key=1664428971-0-0-efb1ec7d60cf3bef84d80ab896e86534&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=3171251879&vid=281304709561581775&abtest=all
情人之间的情人,https://vdse.bdstatic.com//8ab5414efff6e9cbba9f10d2560ada9e.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2023-01-02T14%3A16%3A38Z%2F-1%2Fhost%2Fd486c351241d6a5df7c1560734e40ddf15d9a9964201bd91d29a8ef494295ab1
裘正海-爱你十分泪七分,http://vodcdn.video.taobao.com/oss/ali-video/6ad63af2dc4b244d0dc773b2004374c3/video.m3u8
裘正海-爱我的人和我爱的人,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/9Nbjzo7cialBKOcZ0fj%40%40hd.m3u8
权振东-亲爱的小孩,http://em.21dtv.com/songs/60071055.mkv
群星-青苹果乐园,http://em.21dtv.com/songs/60034768.mkv
热情如火,http://em.21dtv.com/songs/60100133.mkv
任齐贤-心太软,http://vodcdn.video.taobao.com/oss/ali-video/1675208d8b5f0f0d8ce09236f4068dfe/video.m3u8
任贤齐+李宗盛-鬼迷心窍,http://em.21dtv.com/songs/60019402.mkv
任贤齐+周华健-天才白痴梦,http://em.21dtv.com/songs/60041753.mkv
任贤齐-如果没有你,http://em.21dtv.com/songs/60036824.mkv
容祖儿+古巨基-情义两心坚,http://em.21dtv.com/songs/60035407.mkv
容祖儿-去火星恋爱,http://em.21dtv.com/songs/60035841.mkv
柔柔的眼波柔柔的你,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg9dvx9wUowK2B3AY.mp4
如果有来生,https://vd3.bdstatic.com/mda-ibed343um3v56ir0/logo/hd/mda-ibed343um3v56ir0.mp4?auth_key=1664421139-0-0-2ae56ae54e837b1699ff154a8c6b09b6&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=2539241122&vid=14477108572918047887&abtest=all
如果有一天我变的很有钱,https://vd3.bdstatic.com/mda-jjmfvpaqh1z11ibc/hd/mda-jjmfvpaqh1z11ibc.mp4?pd=19&vt=1
如梦令,https://vdse.bdstatic.com/20e606730cb53b91bd4a4d2b0323e563.mp4?authorization=bce-auth-v1%2Ffb297a5cc0fb434c971b8fa103e8dd7b%2F2017-05-11T09%3A02%3A31Z%2F-1%2F
杀阡陌,https://vdse.bdstatic.com/17014878933308f5eb81b2a9d98783d8.mp4?authorization=bce-auth-v1%2Ffb297a5cc0fb434c971b8fa103e8dd7b%2F2017-05-11T09%3A02%3A31Z%2F-1%2F
沙漠骆驼,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgjbGM5gUon8K7eQ.mp4
绅士,http://em.21dtv.com/songs/60139295.mkv
十八姑娘一朵花,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgzL_v5wUowL3FvAM.mp4
十年,http://em.21dtv.com/songs/60139278.mkv
石修-今宵多珍重,http://em.21dtv.com/songs/60076129.mkv
时间煮雨,https://vd4.bdstatic.com/mda-ikvb8tj0djp2h6hi/hd/mda-ikvb8tj0djp2h6hi.mp4?auth_key=1664428065-0-0-537078e08aa551b54901f7325793225d&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=2265816574&vid=2111839507866475075&abtest=all
是不是这样的夜晚你才会想起我,https://vd3.bdstatic.com/mda-mgqc5uq20yubb4xw/hd/cae_h264/1627203102509770911/mda-mgqc5uq20yubb4xw.mp4?auth_key=1672941078-0-0-10c5d2976057abdf268ab24f52958e49&bcevod_channel=searchbox_feed&cd=0&pd=1&pt=0&logid=1278838379&vid=14840379312513198097&abtest=all
誓言-鬼迷心窍,http://em.21dtv.com/songs/60019403.mkv
誓言-求佛,http://vodcdn.video.taobao.com/oss/ali-video/f4f761d970399f186ce1f9ac6d009721/video.m3u8
输不起,http://em.21dtv.com/songs/60100157.mkv
水云涧,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgvLrE4gUon5qCgAU.mp4
说谎,https://vd4.bdstatic.com/mda-nbpa5w52ms68d2aj/hd/cae_h264_delogo/1645687150782640512/mda-nbpa5w52ms68d2aj.mp4?auth_key=1672941413-0-0-0fca5859ec59cf2dd5575c68aa3ff672&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=0&logid=1613703776&vid=13020473914659166352&abtest=all
死心塌地去爱你,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgwtjx9wUonPWg5QU.mp4
宋祖英+蒲巴甲+苏有朋-康定情歌,http://em.21dtv.com/songs/60076245.mkv
苏芮-一样的月光,http://em.21dtv.com/songs/60053817.mkv
苏永康-热情的沙漠,http://em.21dtv.com/songs/60088539.mkv
苏志威-侧面,http://em.21dtv.com/songs/60012138.mkv
孙露-鬼迷心窍,http://em.21dtv.com/songs/60115857.mkv
孙楠+韩红-美丽的神话,http://em.21dtv.com/songs/60029220.mkv
孙楠+韩红-美丽的神话,http://em.21dtv.com/songs/60029223.mkv
孙楠+王逸洁+朱婷婷-美丽的神话(最美和声)(现场版),http://em.21dtv.com/songs/60100838.mkv
孙楠+朱婷婷+王逸洁-美丽的神话(HD),http://em.21dtv.com/songs/10012774.mkv
孙彭飞-温柔的伤害,http://em.21dtv.com/songs/60062958.mkv
孙淑媚-没伴,http://em.21dtv.com/songs/60028706.mkv
孙维良+宁可-康定情歌,http://em.21dtv.com/songs/60067159.mkv
孙维良-清明上河图,http://em.21dtv.com/songs/60067333.mkv
他不爱我,https://vd3.bdstatic.com/mda-jbqmy6rxebk5ibg9/hd/mda-jbqmy6rxebk5ibg9.mp4?auth_key=1664424677-0-0-b0833563b52d1a1a1531738bdff11ba9&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=2477399894&vid=6942832397526067521&abtest=all
邰正宵-亲爱的小孩,http://em.21dtv.com/songs/60097616.mkv
太极乐队-曙光,http://em.21dtv.com/songs/60039781.mkv
太委屈,http://em.21dtv.com/songs/60139262.mkv
谭锡禧-每一个晚上,http://em.21dtv.com/songs/60083372.mkv
谭咏麟+杜丽莎-今宵多珍重,http://em.21dtv.com/songs/60070818.mkv
谭咏麟+李克勤-理想与和平,http://em.21dtv.com/songs/60026892.mkv
谭咏麟+李克勤-梦仍是一样,http://em.21dtv.com/songs/60029634.mkv
谭咏麟+李克勤-球迷奇遇记,http://em.21dtv.com/songs/60035811.mkv
谭咏麟-理想与和平,http://em.21dtv.com/songs/60026893.mkv
套马杆,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgnLvE4gUo8NTRJA.mp4
体面,https://vdse.bdstatic.com//f18bdf41f28b68a1b0177fa5e5cdf8fe.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2020-01-31T14%3A25%3A29Z%2F-1%2Fhost
天高地厚,http://em.21dtv.com/songs/60100149.mkv
天已黑,http://em.21dtv.com/songs/60139159.mkv
田震-千百回期待,http://em.21dtv.com/songs/60034057.mkv
听闻远方有你,https://vd2.bdstatic.com/mda-mm2f3wk6mu3b1zxe/hd/cae_h264_delogo/1643219211542159048/mda-mm2f3wk6mu3b1zxe.mp4?auth_key=1664429398-0-0-14a9fb588ae07e3979788810bbf6d790&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=3598716747&vid=2721797435032097400&abtest=all
同桌的你,https://vdse.bdstatic.com//203b9a8c0ecf173c3d90a3b2023607b3.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2023-01-02T12%3A43%3A52Z%2F-1%2Fhost%2Fb9aaf536d4e4b257cbc97729cf3995516d982049714e4035fbb2a192cea6a12e
童安格-让生命等候,http://em.21dtv.com/songs/60036098.mkv
突然想爱你,http://em.21dtv.com/songs/60139102.mkv
汪峰-你走你的路,http://em.21dtv.com/songs/60128161.mkv
汪峰-怒放的生命,http://em.21dtv.com/songs/60032787.mkv
汪峰-小鸟,http://em.21dtv.com/songs/60049679.mkv
汪明荃-万水千山总是情,http://em.21dtv.com/songs/60043309.mkv
王菲-爱与痛的边缘,http://vodcdn.video.taobao.com/oss/ali-video/f5e79c70df75bdccf2714ed788764f58/video.m3u8
王菲-容易受伤的女人(国语),http://vodcdn.video.taobao.com/oss/ali-video/84722d96b62883dafdcc154afbf0bb03/video.m3u8
王菲-如风,http://vodcdn.video.taobao.com/oss/ali-video/f176658a3f974aecd5ce3df456092835/video.m3u8
王菲-执迷不悔,http://vodcdn.video.taobao.com/oss/ali-video/15bf7da88b44048edaabe73d6b17c00b/video.m3u8
王浩信-猫步,http://em.21dtv.com/songs/60028634.mkv
王杰,http://gg.gg/12z5z8
王杰-说谎的爱人,http://vodcdn.video.taobao.com/oss/ali-video/c018ec304eb6566b56d7f0b85c77b473/video.m3u8
王力宏2008演唱会,https://vd3.bdstatic.com/mda-mauwpkvxei9vxdq5/mda-mauwpkvxei9vxdq5.mp4?auth_key=1664432406-0-0-c5d91486a8a8e20320ef6fbc3300bc8d&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=3006076931&vid=4707117160460818427
王力宏-梦想被冷冻,http://em.21dtv.com/songs/60029668.mkv
王栎鑫+俞灏明-热情的沙漠,http://em.21dtv.com/songs/60077341.mkv
王梦麟+张行-阿美阿美,http://em.21dtv.com/songs/60006791.mkv
王心凌-第一次爱的人,http://vodcdn.video.taobao.com/oss/ali-video/ca36ac1783434eb19f59aadd056b05e1/1457686780/video.m3u8.m3u8
王心凌-我会好好的,http://vodcdn.video.taobao.com/oss/ali-video/8f327fd6bce61d0cf4159601a64b395b/video.m3u8
王秀芬-我爱你中国,http://em.21dtv.com/songs/60044655.mkv
往后余生,https://vd3.bdstatic.com/mda-jatub6sb1pzwxfnb/hd/mda-jatub6sb1pzwxfnb.mp4?pd=19&vt=1
吻别,https://vd3.bdstatic.com/mda-jbgpuqjfvx4pmmt8/576p/cae_h264/1651461193575626723/mda-jbgpuqjfvx4pmmt8.mp4?auth_key=1664431870-0-0-27fff1b9b0689c5c9a34f3a0f1f12365&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=2470231100&vid=12548196880083375034&abtest=all
我爱的人,https://vdse.bdstatic.com//b9db9077928b84d9b842e42334c5953b.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-12-31T07%3A59%3A36Z%2F-1%2Fhost%2F5476f524c191fcc32164b1e300aa5ce9910092877e63401fd87ad3ee24efecf0
